trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
192,3511,37974,San Francisco,39.83918973,-78.78113613,39.80986848,-78.7669394,6.12,13.4,Completed,Card,01-01-2023 03:11,29:21.6
193,1659,92303,Los Angeles,39.49998091,-81.54243375,39.4663532,-81.49376447,9.05,26.64,Completed,Cash,01-01-2023 03:12,39:09.0
194,3811,58906,New York,38.68974946,-107.6250413,38.66457598,-107.6189583,4.84,10.06,No-Show,Wallet,01-01-2023 03:13,27:31.2
195,8098,40446,Los Angeles,37.6615128,-94.73459641,37.66827001,-94.7173907,8.89,21.4,Completed,Cash,01-01-2023 03:14,40:40.2
196,7546,12585,Chicago,39.9560693,-93.43113884,39.95797638,-93.39999633,5.92,16.68,No-Show,Wallet,01-01-2023 03:15,32:45.6
197,2986,92622,Boston,40.75569895,-75.88556949,40.79839447,-75.88923844,6.58,17.01,Completed,UPI,01-01-2023 03:16,35:44.4
198,9338,12096,New York,39.30821721,-109.8193482,39.35267515,-109.8511496,6.37,12.81,Completed,UPI,01-01-2023 03:17,36:06.6
199,3911,43086,Los Angeles,40.64822105,-95.19564432,40.6442363,-95.19929368,8.27,22.65,Completed,Card,01-01-2023 03:18,42:48.6
200,2734,50980,Boston,40.24403756,-114.3247214,40.28047801,-114.3575489,4.67,13.08,No-Show,UPI,01-01-2023 03:19,33:00.6
201,2843,79640,Seattle,40.80061739,-119.1697081,40.78669407,-119.143731,8.99,21.15,Completed,Cash,01-01-2023 03:20,46:58.2
202,9680,60612,Chicago,38.35712165,-112.6457352,38.32273774,-112.6731494,6.32,17.13,Completed,Card,01-01-2023 03:21,39:57.6
203,3976,37122,Chicago,39.5285802,-115.9937252,39.57411554,-116.0371621,3.35,10.02,Completed,Cash,01-01-2023 03:22,32:03.0
204,2959,61063,Seattle,37.91381022,-115.7006494,37.87559566,-115.6514752,9.18,17,Completed,Card,01-01-2023 03:23,50:32.4
205,6759,13126,New York,39.9517202,-84.85903773,39.92194288,-84.83396665,7.49,17.54,Completed,Card,01-01-2023 03:24,46:28.2
206,7694,38968,Seattle,40.93665417,-99.78050027,40.9573947,-99.82402547,12.13,20.57,Completed,Card,01-01-2023 03:25,01:23.4
207,3385,53525,New York,38.28636846,-79.43762173,38.30055231,-79.4763607,8.56,15.8,Completed,UPI,01-01-2023 03:26,51:40.8
208,5736,49680,Seattle,37.26219209,-111.4259894,37.2498929,-111.3792231,10.06,14.9,Completed,Wallet,01-01-2023 03:27,57:10.8
209,2802,42606,San Francisco,40.89340333,-87.30941375,40.93209921,-87.33907018,1.21,4.86,Completed,Card,01-01-2023 03:28,31:37.8
210,9155,98767,Chicago,37.12474759,-107.035996,37.13458415,-107.0416087,9.73,21.87,Completed,Card,01-01-2023 03:29,58:11.4
211,9120,33428,Seattle,38.45683912,-89.11180715,38.4836776,-89.09112059,6.03,13.5,Completed,Cash,01-01-2023 03:30,48:05.4
212,7616,48116,San Francisco,39.23898444,-96.66525749,39.2023812,-96.64140936,3.59,9.25,Completed,Card,01-01-2023 03:31,41:46.2
213,6534,11270,Boston,40.12773488,-114.7595714,40.1160411,-114.7694528,3.79,9.79,Completed,Card,01-01-2023 03:32,43:22.2
214,5061,43049,New York,37.8661967,-75.64093107,37.84139496,-75.65242873,0.32,3.6,Completed,UPI,01-01-2023 03:33,33:57.6
215,1262,37392,San Francisco,37.21625104,-119.0124055,37.25894281,-118.9793631,10.58,26.95,Completed,Card,01-01-2023 03:34,05:44.4
216,7287,88080,Chicago,39.7876199,-98.93679611,39.79459249,-98.98586702,8.17,19.46,Completed,Wallet,01-01-2023 03:35,59:30.6
217,9815,97132,Boston,37.3884412,-86.85780907,37.42246002,-86.86597027,5.21,15.55,Completed,Cash,01-01-2023 03:36,51:37.8
218,3049,11829,New York,37.9754313,-78.84236654,37.92822447,-78.8717934,6.39,10.26,Completed,Card,01-01-2023 03:37,56:10.2
219,6423,91874,Chicago,38.0710536,-73.11954554,38.09777736,-73.08524072,9.64,19.97,Cancelled,UPI,01-01-2023 03:38,06:55.2
220,5548,46507,Los Angeles,40.35114652,-93.28081731,40.33258448,-93.24317578,11.62,25.78,Completed,Card,01-01-2023 03:39,13:51.6
221,4108,16276,Boston,39.31790349,-73.7657915,39.27439398,-73.77780135,4.36,7.37,Completed,Card,01-01-2023 03:40,53:04.8
222,8158,62116,Boston,38.80676191,-94.90340425,38.76962515,-94.88515138,4.77,9.46,Completed,Card,01-01-2023 03:41,55:18.6
223,8400,32000,Los Angeles,37.10257663,-90.54178603,37.08475918,-90.55787636,0.8,4.09,Completed,Cash,01-01-2023 03:42,44:24.0
224,4170,50531,New York,39.03246346,-88.96126205,38.99433182,-88.99958519,7.26,13.23,Cancelled,UPI,01-01-2023 03:43,04:46.8
225,3255,90773,Chicago,39.85066078,-87.22142356,39.8073185,-87.22384246,5.14,11.82,Completed,Cash,01-01-2023 03:44,59:25.2
226,2154,26284,Seattle,40.90663544,-100.4338125,40.86828615,-100.3875875,10.55,23.75,Completed,Wallet,01-01-2023 03:45,16:39.0
227,5499,70268,Boston,38.93098197,-73.7933257,38.96858354,-73.79264351,4.31,9.41,Completed,Cash,01-01-2023 03:46,58:55.8
228,7295,12919,San Francisco,39.2278191,-102.9014879,39.21577225,-102.9198701,10.28,21.22,Completed,Card,01-01-2023 03:47,17:50.4
229,7197,21196,Seattle,38.2857103,-111.4583154,38.27887027,-111.4414544,7.32,13.09,Cancelled,Cash,01-01-2023 03:48,09:57.6
230,2648,60722,Seattle,40.26303481,-89.2481397,40.26199545,-89.27101513,7.37,18.41,Completed,UPI,01-01-2023 03:49,11:06.6
231,6539,36872,New York,39.16137798,-101.5629375,39.18964524,-101.5296152,8.67,19.44,Completed,Card,01-01-2023 03:50,16:00.6
232,5199,40538,New York,38.50455072,-115.5898606,38.47797299,-115.5806796,6.12,9.99,Completed,Card,01-01-2023 03:51,09:21.6
233,9445,81292,Chicago,37.46593374,-112.9475978,37.48356551,-112.9151291,3.59,12.75,Completed,Cash,01-01-2023 03:52,02:46.2
234,3557,16707,Los Angeles,40.56750244,-80.56853961,40.60555881,-80.5936387,7.03,16,Completed,Cash,01-01-2023 03:53,14:05.4
235,6592,98796,Boston,40.20569711,-99.27948951,40.25015657,-99.29142131,2.98,8.81,No-Show,UPI,01-01-2023 03:54,02:56.4
236,1098,88132,Seattle,37.82909767,-121.6595987,37.84857943,-121.6471239,9.86,26.52,Completed,Card,01-01-2023 03:55,24:34.8
237,3200,29959,Boston,40.50040026,-76.35235582,40.54920634,-76.38490998,3.51,10.03,Completed,Card,01-01-2023 03:56,06:31.8
238,3961,61980,San Francisco,39.22912825,-110.8964097,39.26835838,-110.915141,2.63,9.41,Completed,Wallet,01-01-2023 03:57,04:53.4
239,5973,28958,San Francisco,40.08215122,-92.80535597,40.09881447,-92.81856133,6.68,11.21,Completed,Cash,01-01-2023 03:58,18:02.4
240,5433,78918,San Francisco,39.60510885,-78.27563655,39.64558551,-78.28479075,6.39,13.64,Completed,Wallet,01-01-2023 03:59,18:10.2
241,3869,79300,San Francisco,37.28067735,-76.73216081,37.30603548,-76.77910296,11.61,24.17,No-Show,UPI,01-01-2023 04:00,34:49.8
242,1956,53207,Chicago,37.994992,-81.07817043,37.99725825,-81.06919992,5.23,14.41,Completed,UPI,01-01-2023 04:01,16:41.4
243,9352,25150,Chicago,38.6909473,-79.84847134,38.69030184,-79.79872062,5.73,10.34,Completed,UPI,01-01-2023 04:02,19:11.4
244,6699,13424,Seattle,37.44670508,-92.13646069,37.49458484,-92.11085971,5.49,13.66,Cancelled,Card,01-01-2023 04:03,19:28.2
245,7944,60250,San Francisco,38.49076857,-82.7132212,38.51214802,-82.67819775,11.05,28.46,Completed,Wallet,01-01-2023 04:04,37:09.0
246,5493,24271,San Francisco,37.14423078,-93.38082562,37.11852123,-93.34709752,5.48,11.68,Completed,Card,01-01-2023 04:05,21:26.4
247,5911,86531,San Francisco,40.53418799,-114.5324622,40.55418915,-114.5275369,9.49,14.94,Completed,Card,01-01-2023 04:06,34:28.2
248,4987,23582,Seattle,37.17280474,-85.42586937,37.12543497,-85.44101919,5.99,14.6,Completed,Card,01-01-2023 04:07,24:58.2
249,7015,88868,Boston,39.19345562,-96.76764553,39.16870259,-96.719329,10.93,25.34,Completed,Wallet,01-01-2023 04:08,40:47.4
250,2218,54067,Chicago,39.75831213,-93.9349436,39.79832167,-93.9522618,11.73,29.7,No-Show,Cash,01-01-2023 04:09,44:11.4
251,5496,75733,New York,38.17127046,-75.15525426,38.19212955,-75.157213,8.43,25.48,Completed,Wallet,01-01-2023 04:10,35:17.4
252,5735,78224,Chicago,37.00855141,-118.7504176,37.05586836,-118.7627892,3.15,9.15,Cancelled,Cash,01-01-2023 04:11,20:27.0
253,5555,17098,Seattle,39.21580401,-85.12663049,39.24337814,-85.16645484,9.13,20.87,Completed,Wallet,01-01-2023 04:12,39:23.4
254,9050,32513,Chicago,38.86008019,-74.23822866,38.85986186,-74.23985832,1.17,6.28,Completed,Cash,01-01-2023 04:13,16:30.6
255,4446,19062,Seattle,37.74761672,-102.0302787,37.72961707,-101.993258,3.08,10.04,Completed,Card,01-01-2023 04:14,23:14.4
256,2045,76045,Boston,37.36854397,-117.9121087,37.34335939,-117.9004426,8.44,18.18,Completed,Wallet,01-01-2023 04:15,40:19.2
257,7893,87761,Seattle,40.19105854,-77.09942122,40.19804961,-77.07301569,4.81,9.98,Completed,Wallet,01-01-2023 04:16,30:25.8
258,2693,66249,Boston,37.78008208,-98.02784191,37.75181558,-98.02679799,6.72,13.57,Completed,UPI,01-01-2023 04:17,37:09.6
259,4436,93808,San Francisco,38.69996009,-97.81248126,38.70083529,-97.76843186,6.35,12.1,Completed,Card,01-01-2023 04:18,37:03.0
260,9754,41346,Los Angeles,40.15150229,-120.9017676,40.16956455,-120.9111251,6.1,12.95,Completed,Wallet,01-01-2023 04:19,37:18.0
261,6895,75381,Chicago,40.66166329,-109.5668444,40.69933817,-109.5981029,5.91,13.93,Completed,Cash,01-01-2023 04:20,37:43.8
262,4354,47439,Los Angeles,38.5940248,-81.89622507,38.63219147,-81.88261224,8.07,20.7,Completed,Card,01-01-2023 04:21,45:12.6
263,1225,15010,New York,38.86339279,-110.5357301,38.82236159,-110.4948768,3.07,11,Completed,Cash,01-01-2023 04:22,31:12.6
264,5893,10984,San Francisco,39.84237147,-106.4007116,39.85972284,-106.3816352,6.83,19.56,Completed,UPI,01-01-2023 04:23,43:29.4
265,8022,43563,Chicago,37.61253925,-109.0212387,37.6034089,-108.9918706,2.44,6.29,Completed,Wallet,01-01-2023 04:24,31:19.2
266,6600,76383,Boston,40.358951,-109.3821277,40.31780308,-109.3984536,8.49,17.23,Cancelled,Card,01-01-2023 04:25,50:28.2
267,8996,97637,Boston,38.08824167,-95.74249206,38.10275865,-95.72384593,8.62,21.31,Completed,Wallet,01-01-2023 04:26,51:51.6
268,8683,29377,Los Angeles,38.66481128,-84.68614722,38.62590255,-84.72804644,5.75,12.74,Completed,UPI,01-01-2023 04:27,44:15.0
269,5642,17627,Boston,40.75360995,-112.369578,40.73373938,-112.4043147,9,22.88,Completed,UPI,01-01-2023 04:28,55:00.0
270,8679,47225,Los Angeles,40.8807119,-90.23473855,40.87814091,-90.27104048,4.44,10.72,Completed,Card,01-01-2023 04:29,42:19.2
271,9208,47339,San Francisco,38.73391449,-85.73280083,38.70041828,-85.75508118,7.72,15.19,Completed,UPI,01-01-2023 04:30,53:09.6
272,8339,22591,Los Angeles,38.07527523,-97.79422076,38.05864381,-97.75887719,3.17,11.65,No-Show,Card,01-01-2023 04:31,40:30.6
273,3205,36808,Chicago,37.54836349,-114.4231995,37.52736831,-114.4631149,5.65,12,Completed,Cash,01-01-2023 04:32,48:57.0
274,2069,19629,Boston,37.62219265,-100.5039769,37.63507564,-100.469504,6.91,19.38,Cancelled,UPI,01-01-2023 04:33,53:43.8
275,4444,67745,Boston,39.0408063,-81.81934976,39.00265186,-81.82297099,6.94,13,Completed,UPI,01-01-2023 04:34,54:49.2
276,2060,29538,Chicago,39.74312332,-108.1101343,39.79105834,-108.1535948,5.84,17.83,Completed,UPI,01-01-2023 04:35,52:31.2
277,3327,72785,New York,38.45141189,-90.84975783,38.4022598,-90.83578663,1.62,4.09,Completed,UPI,01-01-2023 04:36,40:51.6
278,4420,35482,San Francisco,37.95607506,-112.9214167,37.98020747,-112.9260403,8.95,24.93,Completed,Wallet,01-01-2023 04:37,03:51.0
279,1301,96361,Los Angeles,37.01242352,-112.0403553,36.9637804,-112.0159656,8.67,21.82,Cancelled,Cash,01-01-2023 04:38,04:00.6
280,1606,11095,San Francisco,38.16183989,-89.79699837,38.13652415,-89.83351655,4.06,12.49,Completed,UPI,01-01-2023 04:39,51:10.8
281,4170,54482,Chicago,39.51920391,-86.30014848,39.51098564,-86.33489566,4.94,10.44,Completed,Cash,01-01-2023 04:40,54:49.2
282,1699,44574,San Francisco,39.96402713,-78.82910743,39.95350034,-78.83680748,4.73,11.96,Completed,UPI,01-01-2023 04:41,55:11.4
283,6088,57911,New York,40.25897712,-95.14513232,40.23960017,-95.17625367,7.71,20.05,Completed,Card,01-01-2023 04:42,05:07.8
284,1190,60828,Seattle,39.08882137,-102.5067761,39.11319188,-102.518242,5.27,13.55,Completed,UPI,01-01-2023 04:43,58:48.6
285,1980,83935,Seattle,40.6893823,-78.34571247,40.72701353,-78.38683344,4.55,10.84,Completed,UPI,01-01-2023 04:44,57:39.0
286,3975,85093,San Francisco,40.15700948,-116.5320833,40.15947503,-116.5329692,3.13,9.46,Completed,Cash,01-01-2023 04:45,54:23.4
287,7102,72496,Los Angeles,40.14575171,-78.57450575,40.15645884,-78.60261821,8.04,14.24,Completed,UPI,01-01-2023 04:46,10:07.2
288,2184,15501,Chicago,37.0695657,-116.6195829,37.05845814,-116.5744255,4.79,12.85,Completed,Wallet,01-01-2023 04:47,01:22.2
289,4327,39660,New York,37.19548378,-103.3025017,37.18906638,-103.277722,6.99,14.38,Completed,UPI,01-01-2023 04:48,08:58.2
290,4394,53885,New York,40.06137097,-81.85959294,40.09935811,-81.8598366,7.86,17.86,Completed,Cash,01-01-2023 04:49,12:34.8
291,9319,55217,New York,38.21391555,-96.71583505,38.19144037,-96.67625128,6.97,19.41,Completed,Wallet,01-01-2023 04:50,10:54.6
292,2816,20255,Boston,38.12999325,-95.82040752,38.08924927,-95.85082464,2.6,7.38,Completed,UPI,01-01-2023 04:51,58:48.0
293,6854,66333,San Francisco,38.18319212,-101.2207859,38.17379187,-101.1879873,4.3,10.69,Completed,UPI,01-01-2023 04:52,04:54.0
294,7709,34821,Los Angeles,40.00784783,-115.2833577,39.99504741,-115.3042735,3.14,7.37,Completed,Cash,01-01-2023 04:53,02:25.2
295,1569,72509,Boston,39.71092949,-77.89506542,39.74580635,-77.88429716,4.97,13.97,Completed,Card,01-01-2023 04:54,08:54.6
296,6442,99988,Los Angeles,37.1983208,-98.25184225,37.17511093,-98.28047602,12.1,25.36,Cancelled,UPI,01-01-2023 04:55,31:18.0
297,2895,61754,Los Angeles,40.16537884,-103.2442287,40.14649149,-103.2703808,6.98,16.94,Completed,Card,01-01-2023 04:56,16:56.4
298,3733,91297,Los Angeles,38.75086778,-86.03455968,38.73714088,-86.07573015,3.77,9.25,No-Show,UPI,01-01-2023 04:57,08:18.6
299,4863,31551,Los Angeles,39.96155446,-75.66250595,39.92138549,-75.64324938,10.72,19.09,Completed,Cash,01-01-2023 04:58,30:09.6
300,8455,24015,San Francisco,40.78631582,-93.66555295,40.74667397,-93.67763701,11.42,25.78,Completed,UPI,01-01-2023 04:59,33:15.6
301,5014,95401,San Francisco,39.54614176,-82.1006334,39.57493872,-82.13471262,5.15,9.64,Completed,UPI,01-01-2023 05:00,15:27.0
302,2686,93397,Los Angeles,39.72976804,-102.7626585,39.71218274,-102.8003237,7.26,18.67,Completed,Wallet,01-01-2023 05:01,22:46.8
303,4009,98205,Los Angeles,38.35836773,-104.4630647,38.39306096,-104.4768193,8.59,23.39,Completed,Cash,01-01-2023 05:02,27:46.2
304,8806,12497,New York,39.48821953,-119.3157384,39.45007555,-119.2991118,9.56,21.65,Completed,Card,01-01-2023 05:03,31:40.8
305,1154,72652,Boston,39.86666217,-90.31879221,39.89698134,-90.27356884,2.81,8.84,Completed,Card,01-01-2023 05:04,12:25.8
306,2409,15850,San Francisco,38.04335034,-105.5824594,38.0439812,-105.6041721,8.35,18.11,Completed,Wallet,01-01-2023 05:05,30:03.0
307,1784,77323,New York,38.3243883,-75.79910103,38.31966699,-75.81578685,0.02,3.02,Cancelled,Card,01-01-2023 05:06,06:03.6
308,9096,60964,Chicago,37.35902229,-74.77898704,37.39918021,-74.73658519,5.49,14.23,Completed,Cash,01-01-2023 05:07,23:28.2
309,8560,94866,New York,40.06471296,-113.1316512,40.070595,-113.1721883,8.58,22.74,Completed,Card,01-01-2023 05:08,33:44.4
310,8343,69668,Boston,39.51178663,-78.68650106,39.53341163,-78.64514482,6.88,17.62,Completed,Wallet,01-01-2023 05:09,29:38.4
311,8206,91824,Chicago,38.53574839,-106.9379434,38.56926491,-106.8939803,4.02,6.98,Completed,Cash,01-01-2023 05:10,22:03.6
312,6596,32755,Los Angeles,39.13258622,-84.1310062,39.14467416,-84.10886502,0.43,3.89,Completed,Card,01-01-2023 05:11,12:17.4
313,6801,17313,New York,39.70949968,-89.20470604,39.68552965,-89.20163016,6.32,10.48,Completed,Card,01-01-2023 05:12,30:57.6
314,3806,86524,Boston,37.73296658,-84.55754315,37.699625,-84.51422107,5.06,14.75,Completed,Cash,01-01-2023 05:13,28:10.8
315,1537,38965,New York,39.70855508,-107.9740615,39.72127621,-107.9341152,5.62,17.68,Completed,UPI,01-01-2023 05:14,30:51.6
316,6986,29199,Boston,39.51396195,-76.55472602,39.55580829,-76.59891834,11.03,22.42,Completed,Wallet,01-01-2023 05:15,48:05.4
317,2841,57384,New York,39.5905813,-93.19583073,39.62152712,-93.21666011,5.25,14.46,Cancelled,Card,01-01-2023 05:16,31:45.0
318,9716,97205,Boston,38.30053101,-115.4498103,38.34433145,-115.4671945,5.44,9.29,Completed,Cash,01-01-2023 05:17,33:19.2
319,7971,56222,Los Angeles,37.60337701,-121.1517243,37.56253846,-121.195379,2.71,7.31,Completed,Card,01-01-2023 05:18,26:07.8
320,6625,10976,Boston,38.56473632,-97.94842639,38.53523349,-97.92850451,8.13,22.87,Completed,Wallet,01-01-2023 05:19,43:23.4
321,3950,27133,Seattle,37.37596594,-93.85335933,37.39141756,-93.88227383,4.74,7.82,Completed,Card,01-01-2023 05:20,34:13.2
322,8992,79091,San Francisco,37.65381815,-93.28005968,37.61070446,-93.30088315,8.78,22.91,Completed,Wallet,01-01-2023 05:21,47:20.4
323,5780,66732,New York,39.21559609,-98.6531857,39.23033165,-98.63174003,8.95,15.4,Completed,Card,01-01-2023 05:22,48:51.0
324,3368,31183,Chicago,40.70161766,-92.05742103,40.69332624,-92.07567388,0.3,1.69,Completed,Cash,01-01-2023 05:23,23:54.0
325,7655,29399,Chicago,37.89125541,-103.761311,37.90491886,-103.7414894,10.56,16.05,Completed,Wallet,01-01-2023 05:24,55:40.8
326,9173,21818,Chicago,39.14647302,-87.62028503,39.12996302,-87.60221686,8.86,17.88,No-Show,Card,01-01-2023 05:25,51:34.8
327,5495,51228,Boston,37.63218928,-76.50248016,37.59449617,-76.48495857,4.76,9.5,Completed,Wallet,01-01-2023 05:26,40:16.8
328,7002,78564,Seattle,39.14746378,-84.00848358,39.14088352,-83.99630287,5.46,9.88,Cancelled,Card,01-01-2023 05:27,43:22.8
329,7614,80775,Chicago,40.01800961,-101.7319364,40.03980216,-101.6955016,9.38,14.26,No-Show,UPI,01-01-2023 05:28,56:08.4
330,6919,93168,Boston,40.25131186,-100.3750061,40.22590008,-100.3942398,15.04,34.85,Completed,Wallet,01-01-2023 05:29,14:07.2
331,1853,86935,Chicago,39.79869649,-97.47865508,39.84034814,-97.50510484,10.53,17.66,Completed,Cash,01-01-2023 05:30,01:35.4
332,5146,68066,Chicago,37.80976906,-121.8646655,37.79438788,-121.8179221,5.6,16.76,Completed,Wallet,01-01-2023 05:31,47:48.0
333,4769,98074,Seattle,38.79877903,-95.30442088,38.78579181,-95.27121459,5.88,14.91,Completed,Wallet,01-01-2023 05:32,49:38.4
334,1574,25369,Los Angeles,40.2685101,-87.84432927,40.24371336,-87.82537497,1.23,5.36,Completed,UPI,01-01-2023 05:33,36:41.4
335,2148,26698,Los Angeles,39.94181781,-120.7185687,39.97904224,-120.7679462,9.02,17.51,Completed,Cash,01-01-2023 05:34,01:03.6
336,7293,64148,Los Angeles,40.21158643,-113.5889114,40.1854711,-113.5700691,4.29,8.18,No-Show,Card,01-01-2023 05:35,47:52.2
337,7457,56547,New York,37.38020086,-108.6826557,37.35445484,-108.7043623,7.43,16.93,Completed,Wallet,01-01-2023 05:36,58:17.4
338,8509,41635,Boston,39.91066829,-80.25797502,39.91804143,-80.27655304,5.48,12.93,Completed,UPI,01-01-2023 05:37,53:26.4
339,5777,75115,Boston,38.77224373,-73.03789656,38.79205703,-72.99468514,2.61,8.25,Completed,Wallet,01-01-2023 05:38,45:49.8
340,4854,39316,Los Angeles,38.42761585,-79.92307222,38.39327924,-79.96926143,9.73,25.95,Completed,Wallet,01-01-2023 05:39,08:11.4
341,3491,42367,Seattle,37.64684755,-119.4738277,37.61132106,-119.4617177,4.84,11.01,Completed,Cash,01-01-2023 05:40,54:31.2
342,4124,55250,Los Angeles,37.95232623,-73.66224458,37.90363662,-73.68267702,7.81,16.25,Completed,Wallet,01-01-2023 05:41,04:25.8
343,6691,64685,Chicago,39.40069953,-93.3477975,39.36889016,-93.36728538,10.99,15.38,Completed,Card,01-01-2023 05:42,14:58.2
344,4051,46438,Chicago,39.80858667,-112.687812,39.77816129,-112.7093437,4.27,7.04,Completed,Wallet,01-01-2023 05:43,55:48.6
345,1004,67200,Chicago,39.17855918,-96.56309217,39.18510172,-96.57456635,7.38,23.06,No-Show,Card,01-01-2023 05:44,06:08.4
346,6222,28293,New York,40.86052436,-85.42691523,40.85076171,-85.46845888,7.13,11.86,Completed,Wallet,01-01-2023 05:45,06:23.4
347,6315,22288,Los Angeles,37.74791519,-88.23390998,37.76851944,-88.27227334,6.2,12.44,Completed,Wallet,01-01-2023 05:46,04:36.0
348,5869,79999,Los Angeles,39.29808609,-97.65025203,39.26144539,-97.69439205,6.78,13.84,Cancelled,UPI,01-01-2023 05:47,07:20.4
349,1876,82310,Seattle,39.97136691,-97.99498022,39.96995515,-97.96483834,8.06,22.21,Completed,UPI,01-01-2023 05:48,12:10.8
350,8027,42509,Seattle,37.96144441,-81.34548877,37.99210956,-81.30913135,4.31,11.66,Completed,UPI,01-01-2023 05:49,01:55.8
351,5142,21454,Los Angeles,37.17335507,-75.76070332,37.13474206,-75.80841242,7,10.27,Completed,Cash,01-01-2023 05:50,11:00.0
352,7966,55855,Chicago,37.95444141,-91.21807703,37.9651693,-91.2276354,6.02,10.46,Completed,UPI,01-01-2023 05:51,09:03.6
353,8079,29654,New York,37.02760652,-81.99646754,37.0060613,-82.02583181,6.77,11,Completed,UPI,01-01-2023 05:52,12:18.6
354,8987,71674,San Francisco,38.83291789,-92.24594644,38.8200822,-92.27296579,12.4,28.15,Completed,Wallet,01-01-2023 05:53,30:12.0
355,7799,35829,San Francisco,37.17515115,-117.1765003,37.15603604,-117.1925823,9.75,16.42,Completed,Card,01-01-2023 05:54,23:15.0
356,5465,70641,Chicago,40.0059578,-85.47345184,40.05465452,-85.49534435,7.55,15.25,Completed,Wallet,01-01-2023 05:55,17:39.0
357,1635,64738,Chicago,40.60209577,-92.85443729,40.64306393,-92.84902607,9.24,15.35,Completed,UPI,01-01-2023 05:56,23:43.2
